No.,Tanggal,Nomor,ATM ID,Lokasi,Jenis Layanan,Laporan Kerusakan,Pekerjaan Dilakukan,Nomor Tiket,Penggantian Sparepart,Jumlah Part,Status,CSE,Pilihan
2734,04 Maret 2020,87032,ATM20047008,KK CIBUBUR I,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2735,08 Desember 2020,89623,ATM20047010,BILLY MOON,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2736,23 Juli 2020,89527,ATM20047010,BILLY MOON,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2737,16 Juni 2020,88685,ATM20047010,BILLY MOON,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2738,11 Mei 2020,86999,ATM20047010,BILLY MOON,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2739,14 April 2020,88750,ATM20047010,BILLY MOON,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2740,18 Agustus 2020,88700,ATM20047010,BILLY MOON,Other ,Installation ,"Check all devices, test OK. ", , , , ,M. Yani ,
2741,18 Februari 2020,86216,ATM20047010,BILLY MOON,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2742,17 Januari 2020,86167,ATM20047010,BILLY MOON,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2743,06 Maret 2020,86247,ATM20047010,BILLY MOON,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2744,22 Oktober 2020,90704,ATM20047011,TIP TOP PONDOK BAMBU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2745,21 Januari 2020,74462,ATM20047012,,PM 1 , ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2746,20 Mei 2020,88857,ATM20047012,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2747,07 Juli 2020,89505,ATM20047012,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2748,17 Juni 2020,88671,ATM20047012,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2749,26 Agustus 2020,90655,ATM20047012,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2750,21 Februari 2020,86236,ATM20047012,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2751,09 September 2020,90673,ATM20047012,,Online ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,ozi medina ,
2752,04 Maret 2020,86249,ATM20047012,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2753,22 Juli 2020,88835,ATM20047013,RUKO PONDOK GEDE,Error ,Non Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2754,18 Februari 2020,86213,ATM20047013,RUKO PONDOK GEDE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2755,30 Januari 2020,82828,ATM20047013,RUKO PONDOK GEDE,PM 3 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace .Stacker & CCA Dispenser, test OK. ",2001-014 ,CCA AFD (CCA DISP OPTEVA) ,1 , ,ozi medina ,
,,,,,,,,,Stacker Module ,1 , ,ozi medina ,
2756,22 Oktober 2020,90702,ATM20047013,RUKO PONDOK GEDE,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feed Shaft ,1 , ,M. Yani ,
2757,21 Januari 2020,74460,ATM20047014,KK RS HARAPAN BUNDA,PM 1 , ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2758,07 Juli 2020,89506,ATM20047014,KK RS HARAPAN BUNDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2759,17 Juni 2020,88672,ATM20047014,KK RS HARAPAN BUNDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2760,26 Agustus 2020,90656,ATM20047014,KK RS HARAPAN BUNDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2761,21 Februari 2020,86237,ATM20047014,KK RS HARAPAN BUNDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2762,10 Juli 2020,88821,ATM20047014,KK RS HARAPAN BUNDA,Support ,Non Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", ,Belt Miller CRD (M) ,1 , ,M. Yani ,
2763,30 November 2020,91035,ATM20047014,KK RS HARAPAN BUNDA,Support ,Non Hardware ,"Check & Clean all devices, install ulang, test OK. ", , , , ,ozi medina ,
2764,30 Desember 2020,86505,ATM20047014,KK RS HARAPAN BUNDA,Support ,Hardware ,"Check & Clean all devices, replace PNC, test OK. ",2012-1681 , , , ,ozi medina ,
2765,04 Mei 2020,88669,ATM20047014,KK RS HARAPAN BUNDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2766,30 April 2020,88738,ATM20047014,KK RS HARAPAN BUNDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2767,04 Maret 2020,86250,ATM20047014,KK RS HARAPAN BUNDA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2768,10 Februari 2020,74480,ATM20047015,KCP BEKASI BARAT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2769,13 Maret 2020,88726,ATM20047015,KCP BEKASI BARAT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2770,20 Maret 2020,88728,ATM20047015,KCP BEKASI BARAT,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,M. Yani ,
2771,17 Januari 2020,86168,ATM20047015,KCP BEKASI BARAT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2772,26 Oktober 2020,90724,ATM20047015,KCP BEKASI BARAT,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2773,19 Februari 2020,74490,ATM20047017,KCP CIKARANG ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2774,23 Oktober 2020,90709,ATM20047017,KCP CIKARANG ,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feed Shaft ,2 , ,M. Yani ,
,,,,,,,,,Stripper Wheel ,1 , ,M. Yani ,
,,,,,,,,,Take Away wheel ,1 , ,M. Yani ,
2775,22 Januari 2020,74470,ATM20047018,KCP CITRA GRAND,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2776,07 Juli 2020,89508,ATM20047018,KCP CITRA GRAND,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2777,17 Juni 2020,88674,ATM20047018,KCP CITRA GRAND,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2778,05 Februari 2020,88705,ATM20047018,KCP CITRA GRAND,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2779,04 Mei 2020,86791,ATM20047018,KCP CITRA GRAND,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2780,10 Agustus 2020,88840,ATM20047018,KCP CITRA GRAND,Other ,Installation ,"Check all devices, test OK. ", , , , ,M. Yani ,
2781,29 April 2020,88747,ATM20047018,KCP CITRA GRAND,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2782,04 Maret 2020,87033,ATM20047018,KCP CITRA GRAND,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2783,23 Juli 2020,89526,ATM20047019,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2784,19 Mei 2020,88856,ATM20047019,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2785,16 Juni 2020,88686,ATM20047019,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2786,07 April 2020,88749,ATM20047019,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2787,18 Agustus 2020,88656,ATM20047019,,Other ,Installation ,"Check all devices, test OK. ", , , , ,M. Yani ,
2788,18 Februari 2020,86215,ATM20047019,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feed Shaft ,1 , ,M. Yani ,
,,,,,,,,,Stripper Wheel ,2 , ,M. Yani ,
,,,,,,,,,Take Away wheel ,2 , ,M. Yani ,
2789,17 Januari 2020,86166,ATM20047019,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2790,06 Maret 2020,86246,ATM20047019,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2791,19 Juni 2020,88870,ATM20047020,KCP NIAGA KALIMAS,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2792,25 Agustus 2020,88849,ATM20047020,KCP NIAGA KALIMAS,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2793,15 Juli 2020,88823,ATM20047020,KCP NIAGA KALIMAS,Support ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2794,10 Februari 2020,74478,ATM20047020,KCP NIAGA KALIMAS,PM 3 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ",2002-019 ,Stripper Wheel ,1 , ,M. Yani ,
,,,,,,,,,Take Away wheel ,1 , ,M. Yani ,
,,,,,,,,,Card Reader Motorized ,1 , ,M. Yani ,
2795,07 September 2020,89464,ATM20047020,KCP NIAGA KALIMAS,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,M. Yani ,
2796,11 Mei 2020,86998,ATM20047020,KCP NIAGA KALIMAS,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2797,13 April 2020,88762,ATM20047020,KCP NIAGA KALIMAS,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2798,13 Maret 2020,88725,ATM20047020,KCP NIAGA KALIMAS,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2799,17 Januari 2020,86169,ATM20047020,KCP NIAGA KALIMAS,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2800,23 Juli 2020,89528,ATM20047024,KK UNISMA BEKASI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2801,12 Agustus 2020,88867,ATM20047024,KK UNISMA BEKASI,PM 3 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace TCM, test OK. ",20081191 ,CCA TCM ,1 , ,ozi medina ,
2802,19 Juni 2020,88871,ATM20047024,KK UNISMA BEKASI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2803,10 Februari 2020,74479,ATM20047024,KK UNISMA BEKASI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2804,07 September 2020,89465,ATM20047024,KK UNISMA BEKASI,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,M. Yani ,
2805,11 Mei 2020,86997,ATM20047024,KK UNISMA BEKASI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2806,13 April 2020,88763,ATM20047024,KK UNISMA BEKASI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2807,13 Maret 2020,88724,ATM20047024,KK UNISMA BEKASI,Error & PM ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2808,17 Januari 2020,86170,ATM20047024,KK UNISMA BEKASI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2809,19 Februari 2020,86212,ATM20047025,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2810,23 Oktober 2020,90711,ATM20047025,,Support ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2811,22 Oktober 2020,89497,ATM20047026,RS HARUM KALIMALANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2812,08 Desember 2020,89622,ATM20047027,KK TAMBUN,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Roller NF., test OK. ", ,Roller NF GRG ,4 , ,M. Yani ,
2813,23 Januari 2020,74466,ATM20047028,SPBU KM 27 BEKASI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2814,26 Oktober 2020,90726,ATM20047028,SPBU KM 27 BEKASI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2815,08 Desember 2020,89620,ATM20047029,SUMARECON BEKASI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2816,15 Oktober 2020,90695,ATM20047031,KOTA WISATA CIBUBUR,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2817,22 Januari 2020,74471,ATM20047031,KOTA WISATA CIBUBUR,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2818,16 April 2020,87045,ATM20047031,KOTA WISATA CIBUBUR,Support ,Installation ,"Check & Clean all devices, install ulang, no replace, test OK. ", , , , ,ozi medina ,
2819,08 Desember 2020,89621,ATM20047037,GRAND METROPOLITAN MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2820,03 Februari 2020,74485,ATM20047037,GRAND METROPOLITAN MALL,Error & PM ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ",2002-016 ,Stacker Module ,1 , ,M. Yani ,
2821,21 Januari 2020,86897,ATM20047037,GRAND METROPOLITAN MALL,PM 3 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Stacker & CCA Dispenser, test OK. ",2001-011 ,CCA AFD (CCA DISP OPTEVA) ,1 , ,ozi medina ,
,,,,,,,,,STACKER MODULE OPTEVA 520 ,1 , ,ozi medina ,
2822,17 Juni 2020,88670,ATM20047038,KLINIK SUCI HUSADA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2823,15 Oktober 2020,90693,ATM20047038,KLINIK SUCI HUSADA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2824,16 Juni 2020,88687,ATM20047040,ALFA MART JATIWARINGIN 4,PM 2 ,Non Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feed Shaft ,1 , ,M. Yani ,
2825,22 Oktober 2020,90701,ATM20047040,ALFA MART JATIWARINGIN 4,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Stripper Wheel ,1 , ,M. Yani ,
,,,,,,,,,Take Away wheel ,1 , ,M. Yani ,
2826,21 Januari 2020,74463,ATM20047041,ALFAMART RAYA BOGOR KM 27,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feed Shaft ,1 , ,M. Yani ,
,,,,,,,,,Stripper Wheel ,1 , ,M. Yani ,
,,,,,,,,,Take Away wheel ,1 , ,M. Yani ,
2827,21 Mei 2020,88901,ATM20047041,ALFAMART RAYA BOGOR KM 27,Error ,Hardware ,"Check & Clean all devices, Reinstall Software, no replace, test OK. ", , , , ,Muhammad Nuh ,
2828,15 Oktober 2020,90694,ATM20047041,ALFAMART RAYA BOGOR KM 27,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2829,18 Desember 2020,89655,ATM20047043,KK ASSYAFIIYAH ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2830,10 September 2020,89467,ATM20047043,KK ASSYAFIIYAH ,Error ,Installation ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2831,18 Februari 2020,86214,ATM20047043,KK ASSYAFIIYAH ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2832,22 Desember 2020,89657,ATM20047044,,Error ,Hardware ,"Check & Clean all devices, replace Card Reader, test OK. ",2012-1621 ,"Motorized Card Reader (Track 1,2,3 Read/Write w/ E ",1 , ,ozi medina ,
2833,12 Maret 2020,87024,ATM20047044,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, Install Ulang, no replace, test OK. ", , , , ,ozi medina ,
2834,16 November 2020,90748,ATM20047044,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", , , , ,M. Yani ,
2835,23 Oktober 2020,90713,ATM20047047,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2836,23 Maret 2020,86372,ATM20047050,RS. PERMATA JONGGOL,Error & PM ,Preventive Maintenance ,"Check & Clean all devices, replace ROLLER NF 8 PCS, test OK. ", , , , ,Muhammad Nuh ,
2837,12 Maret 2020,87025,ATM20047050,RS. PERMATA JONGGOL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2838,20 Oktober 2020,2005,ATM20048001,LADIES BANK,Support ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2839,16 Oktober 2020,90688,ATM20048002,ALFAMART PAUS RAWAMANGUN,Online ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,ozi medina ,
2840,14 Februari 2020,86234,ATM20048002,ALFAMART PAUS RAWAMANGUN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2841,09 Juni 2020,88877,ATM20048002,ALFAMART PAUS RAWAMANGUN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2842,14 Juli 2020,88804,ATM20048002,ALFAMART PAUS RAWAMANGUN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2843,28 Agustus 2020,89454,ATM20048002,ALFAMART PAUS RAWAMANGUN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2844,17 April 2020,88745,ATM20048002,ALFAMART PAUS RAWAMANGUN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2845,19 Mei 2020,88667,ATM20048002,ALFAMART PAUS RAWAMANGUN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2846,04 September 2020,90679,ATM20048002,ALFAMART PAUS RAWAMANGUN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2847,13 Maret 2020,87028,ATM20048002,ALFAMART PAUS RAWAMANGUN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2848,08 Januari 2020,86172,ATM20048002,ALFAMART PAUS RAWAMANGUN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2849,01 November 2020,89611,ATM20048002,ALFAMART PAUS RAWAMANGUN,Support ,Non Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2850,17 Desember 2020,89652,ATM20048005,ITC CEMPAKA MAS,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2851,28 Desember 2020,86504,ATM20048008,GREEN LAKE SUNTER,Online ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,ozi medina ,
2852,17 Desember 2020,89653,ATM20048009,CPM TANJUNG PRIOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2853,15 Juni 2020,90304,ATM20048009,CPM TANJUNG PRIOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2854,15 Mei 2020,86389,ATM20048009,CPM TANJUNG PRIOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2855,19 Agustus 2020,88699,ATM20048009,CPM TANJUNG PRIOK,Other ,Installation ,"Check all devices, test OK. ", , , , ,M. Yani ,
2856,06 Maret 2020,86371,ATM20048009,CPM TANJUNG PRIOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2857,17 Februari 2020,74499,ATM20048009,CPM TANJUNG PRIOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2858,27 April 2020,86380,ATM20048009,CPM TANJUNG PRIOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2859,08 Januari 2020,86173,ATM20048009,CPM TANJUNG PRIOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
