No.,Tanggal,Nomor,ATM ID,Lokasi,Jenis Layanan,Laporan Kerusakan,Pekerjaan Dilakukan,Nomor Tiket,Penggantian Sparepart,Jumlah Part,Status,CSE,Pilihan
2426.0,18 Desember 2020,89659.0,ATM20042029,MENARA KUNINGAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2427.0,01 April 2020,88740.0,ATM20042029,MENARA KUNINGAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2428.0,05 Oktober 2020,91002.0,ATM20042029,MENARA KUNINGAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2429.0,17 Juli 2020,88829.0,ATM20042029,MENARA KUNINGAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2430.0,23 Juni 2020,86228.0,ATM20042029,MENARA KUNINGAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2431.0,24 September 2020,90682.0,ATM20042029,MENARA KUNINGAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2432.0,11 Maret 2020,88718.0,ATM20042029,MENARA KUNINGAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2433.0,18 Februari 2020,82850.0,ATM20042029,MENARA KUNINGAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2434.0,15 Januari 2020,76874.0,ATM20042029,MENARA KUNINGAN,Error & PM ,Hardware ,"Check & Clean all devices, replace Printer Thrml U 80, test OK. ",2001-009 ,Recept printer P77 (NCR 5877) ,1 , ,M. Yani ,
2435.0,17 Juli 2020,88828.0,ATM20042030,RS MMC,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2436.0,23 Juni 2020,88691.0,ATM20042030,RS MMC,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2437.0,17 November 2020,90737.0,ATM20042030,RS MMC,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feed Shaft ,1 , ,M. Yani ,
2437.0,17 November 2020,90737.0,ATM20042030,RS MMC,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Stripper Wheel ,2 , ,M. Yani ,
2438.0,12 Desember 2020,89628.0,ATM20042031,LIA PRAMUKA,Error ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", ,Roller NF GRG ,8 , ,M. Yani ,
2439.0,27 Oktober 2020,90729.0,ATM20042031,LIA PRAMUKA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2440.0,13 Februari 2020,74492.0,ATM20042034,KOTA KASABLANKA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2441.0,16 Desember 2020,89668.0,ATM20042034,KOTA KASABLANKA,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Roller NF GRG ,4 , ,M. Yani ,
2442.0,15 Januari 2020,76882.0,ATM20042036,SPBU RASUNA SAID,PM 1 , ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2443.0,29 Oktober 2020,89495.0,ATM20042036,SPBU RASUNA SAID,Support ,Hardware ,"Check & Clean all devices, replace Roller NF, test OK. ", , , , ,ozi medina ,
2444.0,15 Juni 2020,88681.0,ATM20042043,MIG OFFICE TEBET,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2445.0,16 Desember 2020,89647.0,ATM20042043,MIG OFFICE TEBET,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2446.0,18 Desember 2020,89636.0,ATM20042058,SPBU HALIM,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2447.0,11 Agustus 2020,88844.0,ATM20042060,HOTEL PURI DENPASAR,Support ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ",2008116 ,Stacker Module ,1 , ,M. Yani ,
2448.0,21 Februari 2020,86222.0,ATM20042060,HOTEL PURI DENPASAR,PM 3 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Belt Termal ,3 , ,M. Yani ,
2449.0,15 Januari 2020,76880.0,ATM20042060,HOTEL PURI DENPASAR,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace SW dan TA, test OK. ", ,Stripper Wheel ,1 , ,M. Yani ,
2449.0,15 Januari 2020,76880.0,ATM20042060,HOTEL PURI DENPASAR,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace SW dan TA, test OK. ", ,Take Away wheel ,1 , ,M. Yani ,
2450.0,27 November 2020,91032.0,ATM20042064,ITC KUNINGAN,Other ,Non Hardware ,"No Action, test OK. ", , , , ,ozi medina ,
2451.0,18 Februari 2020,82849.0,ATM20042064,ITC KUNINGAN,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace T/A, FS, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,ozi medina ,
2451.0,18 Februari 2020,82849.0,ATM20042064,ITC KUNINGAN,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace T/A, FS, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,3 , ,ozi medina ,
2452.0,17 November 2020,90738.0,ATM20042065,BPJS SETIABUDI,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feed Shaft ,1 , ,M. Yani ,
2452.0,17 November 2020,90738.0,ATM20042065,BPJS SETIABUDI,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Stripper Wheel ,1 , ,M. Yani ,
2452.0,17 November 2020,90738.0,ATM20042065,BPJS SETIABUDI,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Take Away wheel ,1 , ,M. Yani ,
2453.0,22 Oktober 2020,89485.0,ATM20042066,ALFAMART PASAR MINGGU 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2454.0,09 Maret 2020,87016.0,ATM20042066,ALFAMART PASAR MINGGU 2,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace S/W, test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,ozi medina ,
2455.0,17 Juli 2020,88827.0,ATM20042067,MENARA KARYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2456.0,17 November 2020,90736.0,ATM20042067,MENARA KARYA,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feed Shaft ,1 , ,M. Yani ,
2457.0,17 November 2020,90740.0,ATM20042068,BPJS RASUNA SAID,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feed Shaft ,1 , ,M. Yani ,
2458.0,18 Februari 2020,86201.0,ATM20042068,BPJS RASUNA SAID,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace T/A, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,ozi medina ,
2459.0,22 Januari 2020,74469.0,ATM20042069,LIA CIBUBUR,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace SW, TA dan FS, test OK. ", ,Feed Shaft ,1 , ,M. Yani ,
2459.0,22 Januari 2020,74469.0,ATM20042069,LIA CIBUBUR,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace SW, TA dan FS, test OK. ", ,Stripper Wheel ,1 , ,M. Yani ,
2459.0,22 Januari 2020,74469.0,ATM20042069,LIA CIBUBUR,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace SW, TA dan FS, test OK. ", ,Take Away wheel ,1 , ,M. Yani ,
2460.0,05 Februari 2020,74473.0,ATM20042069,LIA CIBUBUR,Support ,Installation ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2461.0,02 Oktober 2020,90671.0,ATM20042069,LIA CIBUBUR,Support ,Hardware ,"Check & Clean all devices, replace HDD 500GB, test OK. ",2010-137 ,HARDDISK UP TO 250GB ,1 , ,ozi medina ,
2462.0,15 Oktober 2020,90696.0,ATM20042069,LIA CIBUBUR,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft & T/A, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,ozi medina ,
2462.0,15 Oktober 2020,90696.0,ATM20042069,LIA CIBUBUR,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft & T/A, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,ozi medina ,
2463.0,29 Januari 2020,82827.0,ATM20042069,LIA CIBUBUR,Error ,Hardware ,"Check & Clean all devices, replace EPP7, test OK. ",2001-013 ,"EPP7(BSC),LARGE,STTL,ENG(AU),QZ1,BLANK,X,I,O  ",1 , ,ozi medina ,
2464.0,09 Juli 2020,88820.0,ATM20042071,BAKRIE TOWER II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2465.0,15 Juni 2020,88683.0,ATM20042071,BAKRIE TOWER II,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Stripper Wheel ,1 , ,M. Yani ,
2465.0,15 Juni 2020,88683.0,ATM20042071,BAKRIE TOWER II,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Take Away wheel ,1 , ,M. Yani ,
2466.0,23 April 2020,87047.0,ATM20042071,BAKRIE TOWER II,Support ,Installation ,"Check & Clean all devices, replace install ulang, no replace, test OK. ", , , , ,ozi medina ,
2467.0,11 Maret 2020,88720.0,ATM20042071,BAKRIE TOWER II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2468.0,17 November 2020,90741.0,ATM20042071,BAKRIE TOWER II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2469.0,15 Juni 2020,88679.0,ATM20042072,KKBJ OFFICE,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feed Shaft ,1 , ,M. Yani ,
2469.0,15 Juni 2020,88679.0,ATM20042072,KKBJ OFFICE,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Stripper Wheel ,1 , ,M. Yani ,
2469.0,15 Juni 2020,88679.0,ATM20042072,KKBJ OFFICE,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Take Away wheel ,1 , ,M. Yani ,
2470.0,16 Desember 2020,89648.0,ATM20042072,KKBJ OFFICE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2471.0,14 Januari 2020,74457.0,ATM20042072,KKBJ OFFICE,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2472.0,23 Oktober 2020,89489.0,ATM20042073,BUKOPIN PUSAT BASEMENT 4,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, istall ulang, no replace, test OK. ", , , , ,ozi medina ,
2473.0,09 April 2020,88654.0,ATM20042073,BUKOPIN PUSAT BASEMENT 4,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2474.0,02 September 2020,89477.0,ATM20042073,BUKOPIN PUSAT BASEMENT 4,Error ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ",2009-127 ,"DVD WRITER,IDE ",1 , ,M. Yani ,
2475.0,02 Oktober 2020,90329.0,ATM20042073,BUKOPIN PUSAT BASEMENT 4,Error ,Installation ,"Check & Clean all devices, replace Receipt Printer, test OK. ",2010-1371 , , , ,Muhammad Nuh ,
2476.0,08 Juli 2020,88816.0,ATM20042075,SPBU CONDET,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Stripper Wheel ,1 , ,M. Yani ,
2477.0,09 Oktober 2020,89457.0,ATM20042075,SPBU CONDET,Support ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ",2010-1377 ,Mainboard P.90 ,1 , ,M. Yani ,
2478.0,08 Juli 2020,88814.0,ATM20042076,SPBU PASAR MINGGU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2479.0,23 Mei 2020,88659.0,ATM20042076,SPBU PASAR MINGGU,Support ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2480.0,22 Oktober 2020,89487.0,ATM20042076,SPBU PASAR MINGGU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2481.0,09 Maret 2020,87018.0,ATM20042076,SPBU PASAR MINGGU,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FS, T/A, S/W,, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,ozi medina ,
2481.0,09 Maret 2020,87018.0,ATM20042076,SPBU PASAR MINGGU,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FS, T/A, S/W,, test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,ozi medina ,
2481.0,09 Maret 2020,87018.0,ATM20042076,SPBU PASAR MINGGU,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FS, T/A, S/W,, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,ozi medina ,
2482.0,19 September 2020,84566.0,ATM20042076,SPBU PASAR MINGGU,Error ,Hardware ,"Check & Clean all devices, replace Card Reader Motorized, Reinstall Software, test OK. ",2009-1360 ,"Motorized Card Reader (Track 1,2,3 Read/Write w/ E ",1 , ,Muhammad Nuh ,
2483.0,22 Oktober 2020,89484.0,ATM20042078,NIFFARO PASAR MINGGU,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,ozi medina ,
2484.0,13 Januari 2020,86899.0,ATM20042078,NIFFARO PASAR MINGGU,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft, T/A, S/W, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,ozi medina ,
2484.0,13 Januari 2020,86899.0,ATM20042078,NIFFARO PASAR MINGGU,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft, T/A, S/W, test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,ozi medina ,
2484.0,13 Januari 2020,86899.0,ATM20042078,NIFFARO PASAR MINGGU,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft, T/A, S/W, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,3 , ,ozi medina ,
2485.0,05 Oktober 2020,90689.0,ATM20042084,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Roller NF, test OK. ", , , , ,ozi medina ,
2486.0,24 Juni 2020,86226.0,ATM20042084,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2487.0,15 Mei 2020,86388.0,ATM20043002,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2488.0,03 Maret 2020,86364.0,ATM20043002,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2489.0,19 Juni 2020,88697.0,ATM20043002,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2490.0,22 April 2020,86378.0,ATM20043002,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2491.0,07 Januari 2020,86163.0,ATM20043002,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2492.0,06 Juli 2020,90305.0,ATM20043002,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2493.0,10 Februari 2020,82839.0,ATM20043002,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FS, S/W, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,ozi medina ,
2493.0,10 Februari 2020,82839.0,ATM20043002,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FS, S/W, test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,ozi medina ,
2494.0,22 Desember 2020,89645.0,ATM20043003,KCP KEBON JERUK,Support ,Preventive Maintenance ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2495.0,07 Januari 2020,86162.0,ATM20043003,KCP KEBON JERUK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2496.0,10 Februari 2020,82837.0,ATM20043003,KCP KEBON JERUK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2497.0,24 Maret 2020,88752.0,ATM20043004,KK METRO TANAH ABANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2498.0,15 Desember 2020,89631.0,ATM20043004,KK METRO TANAH ABANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2499.0,06 Mei 2020,86792.0,ATM20043004,KK METRO TANAH ABANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2500.0,12 Agustus 2020,88838.0,ATM20043004,KK METRO TANAH ABANG,Other ,Installation ,"Check all devices, test OK. ", , , , ,M. Yani ,
2501.0,19 Juni 2020,88694.0,ATM20043004,KK METRO TANAH ABANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2502.0,28 April 2020,86383.0,ATM20043004,KK METRO TANAH ABANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2503.0,06 Januari 2020,86158.0,ATM20043004,KK METRO TANAH ABANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2504.0,15 Desember 2020,89630.0,ATM20043006,KCP TANAH ABANG BLOK B,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2505.0,13 November 2020,91011.0,ATM20043007,KK PLN CABANG KOTA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2506.0,12 November 2020,90732.0,ATM20043008,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,M. Yani ,
2507.0,17 Februari 2020,82847.0,ATM20043008,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2508.0,17 November 2020,91020.0,ATM20043009,ITC ROXY MAS,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft, T/A, S/W, test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,3 , ,ozi medina ,
2508.0,17 November 2020,91020.0,ATM20043009,ITC ROXY MAS,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft, T/A, S/W, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,ozi medina ,
2508.0,17 November 2020,91020.0,ATM20043009,ITC ROXY MAS,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft, T/A, S/W, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,ozi medina ,
2509.0,22 September 2020,89471.0,ATM20043009,ITC ROXY MAS,Error ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ",2009-1361 ,HARDDISK UP TO 250GB ,1 , ,M. Yani ,
2510.0,10 Februari 2020,82841.0,ATM20043010,UNIV ESA UNGGUL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2511.0,15 Desember 2020,89632.0,ATM20043010,UNIV ESA UNGGUL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2512.0,18 November 2020,91027.0,ATM20043011,S PARMAN,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft & S/W, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,ozi medina ,
2512.0,18 November 2020,91027.0,ATM20043011,S PARMAN,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Feedshaft & S/W, test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,2 , ,ozi medina ,
2513.0,17 September 2020,89469.0,ATM20043011,S PARMAN,Error ,Hardware ,"Check & Clean all devices, replace ............... / no replace, test OK. ",2009-1364 ,"EPP5(BSC),LGE,STTL,ENG(AU),QZ1,BLANK,X,I,O ",1 , ,M. Yani ,
2514.0,15 Desember 2020,89633.0,ATM20043013,UNIV ESA UNGGUL - 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2515.0,08 Mei 2020,88660.0,ATM20043013,UNIV ESA UNGGUL - 2,Support ,Installation ,"Check & Clean all devices, replace ............... / no replace, test OK. ", , , , ,M. Yani ,
2516.0,13 Juli 2020,89516.0,ATM20043014,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2517.0,25 Agustus 2020,90654.0,ATM20043014,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2518.0,23 Juni 2020,88888.0,ATM20043014,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,ozi medina ,
2519.0,06 Mei 2020,86795.0,ATM20043014,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
2520.0,16 April 2020,86374.0,ATM20043014,,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Muhammad Nuh ,
